representative	minTaxID
pid|0000000000000652045|tx|65|	10000001
pid|0000000000000065803|tx|65|	10000001
pid|0000000000000065685|tx|65|	10000001
pid|0000000000000651204|tx|65|	10000001
pid|0000000000000653221|tx|65|	10000001
pid|0000000000000654662|tx|65|	10000001
pid|0000000000000651448|tx|65|	10000001
pid|0000000000000065406|tx|65|	10000001
pid|0000000000000651077|tx|65|	10000001
pid|0000000000000065215|tx|65|	10000001
pid|0000000000000655143|tx|65|	10000001
pid|0000000000000651230|tx|65|	10000001
pid|0000000000000065918|tx|65|	10000001
pid|0000000000000065201|tx|65|	10000001
pid|0000000000000652488|tx|65|	10000001
pid|0000000000000657431|tx|65|	10000001
pid|0000000000000006586|tx|65|	10000001
pid|0000000000000654023|tx|65|	10000001
pid|0000000000000657769|tx|65|	10000001
pid|0000000000000652423|tx|65|	10000001
pid|0000000000000652403|tx|65|	10000001
pid|0000000000000065812|tx|65|	10000001
pid|0000000000000065322|tx|65|	10000001
pid|0000000000000658411|tx|65|	10000001
pid|0000000000000654441|tx|65|	10000001
pid|0000000000000006584|tx|65|	10000001
pid|0000000000000654236|tx|65|	10000001
pid|0000000000000652866|tx|65|	10000001
pid|0000000000000065569|tx|65|	10000001
pid|0000000000000651131|tx|65|	10000001
pid|0000000000000651792|tx|65|	10000001
pid|0000000000000065307|tx|65|	10000001
pid|0000000000000065742|tx|65|	10000001
pid|0000000000000000652|tx|65|	10000001
pid|0000000000000652873|tx|65|	10000001
pid|0000000000006510511|tx|65|	10000001
pid|0000000000000006589|tx|65|	10000001
pid|0000000000000651653|tx|65|	10000001
pid|0000000000000653359|tx|65|	10000001
pid|0000000000000651093|tx|65|	10000001
pid|0000000000000656027|tx|65|	10000001
pid|0000000000000065860|tx|65|	10000001
pid|0000000000000651485|tx|65|	10000001
pid|0000000000000006585|tx|65|	10000001
pid|0000000000000065736|tx|65|	10000001
pid|0000000000000065578|tx|65|	10000001
pid|0000000000006510117|tx|65|	10000001
pid|0000000000000655226|tx|65|	10000001
pid|0000000000000657135|tx|65|	10000001
pid|0000000000000657660|tx|65|	10000001
pid|0000000000000655498|tx|65|	10000001
pid|0000000000006513370|tx|65|	10000001
pid|0000000000000652980|tx|65|	10000001
pid|0000000000000652388|tx|65|	10000001
pid|0000000000000652718|tx|65|	10000001
pid|0000000000006511276|tx|65|	10000001
pid|0000000000000309779|tx|30|	10000001
pid|0000000000000657055|tx|65|	10000001
pid|0000000000000654514|tx|65|	10000001
pid|0000000000006513479|tx|65|	10000001
pid|0000000000006510707|tx|65|	10000001
pid|0000000000000652698|tx|65|	10000001
pid|0000000000000065436|tx|65|	10000001
pid|0000000000000652239|tx|65|	10000001
pid|0000000000000656949|tx|65|	10000001
pid|0000000000006510559|tx|65|	10000001
pid|0000000000000658269|tx|65|	10000001
pid|0000000000000065345|tx|65|	10000001
pid|0000000000000652640|tx|65|	10000001
pid|0000000000000654302|tx|65|	10000001
pid|0000000000006515501|tx|65|	10000001
pid|0000000000000652466|tx|65|	10000001
pid|0000000000000065268|tx|65|	10000001
pid|0000000000000653184|tx|65|	10000001
pid|0000000000000654013|tx|65|	10000001
pid|0000000000000654520|tx|65|	10000001
pid|0000000000000654607|tx|65|	10000001
pid|0000000000000065743|tx|65|	10000001
pid|0000000000000656884|tx|65|	10000001
pid|0000000000000653324|tx|65|	10000001
pid|0000000000006513418|tx|65|	10000001
pid|0000000000006512159|tx|65|	10000001
pid|0000000000001448589|tx|144|	10000001
pid|0000000000014810213|tx|148|	10000001
pid|0000000000000652733|tx|65|	10000001
pid|0000000000000006517|tx|65|	10000001
pid|0000000000000659641|tx|65|	10000001
pid|0000000000000651384|tx|65|	10000001
pid|0000000000000651245|tx|65|	10000001
pid|0000000000000654470|tx|65|	10000001
pid|0000000000000652876|tx|65|	10000001
pid|0000000000000657777|tx|65|	10000001
pid|0000000000000656904|tx|65|	10000001
pid|0000000000000654906|tx|65|	10000001
pid|0000000000000657832|tx|65|	10000001
pid|0000000000000065395|tx|65|	10000001
pid|0000000000000065757|tx|65|	10000001
pid|0000000000006511016|tx|65|	10000001
pid|0000000000000000654|tx|65|	10000001
pid|0000000000000653804|tx|65|	10000001
pid|0000000000000653486|tx|65|	10000001
pid|0000000000000006564|tx|65|	10000001
pid|0000000000006510743|tx|65|	10000001
pid|0000000000000652916|tx|65|	10000001
pid|0000000000000065102|tx|65|	10000001
pid|0000000000000065368|tx|65|	10000001
pid|0000000000000651956|tx|65|	10000001
pid|0000000000000065510|tx|65|	10000001
pid|0000000000000653870|tx|65|	10000001
pid|0000000000000652427|tx|65|	10000001
pid|0000000000000656210|tx|65|	10000001
pid|0000000000000006514|tx|65|	10000001
pid|0000000000000651264|tx|65|	10000001
pid|0000000000000653545|tx|65|	10000001
pid|0000000000000653686|tx|65|	10000001
pid|0000000000000065662|tx|65|	10000001
pid|0000000000000065982|tx|65|	10000001
pid|0000000000000652504|tx|65|	10000001
pid|0000000000000065161|tx|65|	10000001
pid|0000000000000065541|tx|65|	10000001
pid|0000000000000651383|tx|65|	10000001
pid|0000000000000065631|tx|65|	10000001
pid|0000000000000651471|tx|65|	10000001
pid|0000000000000000659|tx|65|	10000001
pid|0000000000000065178|tx|65|	10000001
pid|0000000000006515370|tx|65|	10000001
pid|0000000000000657111|tx|65|	10000001
pid|0000000000000651745|tx|65|	10000001
pid|0000000000006510631|tx|65|	10000001
pid|0000000000000652365|tx|65|	10000001
pid|0000000000000654659|tx|65|	10000001
pid|0000000000000655645|tx|65|	10000001
pid|0000000000000651753|tx|65|	10000001
pid|0000000000000651100|tx|65|	10000001
pid|0000000000000652939|tx|65|	10000001
pid|0000000000000652422|tx|65|	10000001
pid|0000000000000651123|tx|65|	10000001
pid|0000000000000651124|tx|65|	10000001
pid|0000000000000655908|tx|65|	10000001
pid|0000000000000006575|tx|65|	10000001
pid|0000000000001133506|tx|113|	10000001
pid|0000000000000659438|tx|65|	10000001
pid|0000000000000652728|tx|65|	10000001
pid|0000000000006511455|tx|65|	10000001
pid|0000000000000065174|tx|65|	10000001
pid|0000000000000658337|tx|65|	10000001
pid|0000000000000653323|tx|65|	10000001
pid|0000000000006510219|tx|65|	10000001
pid|0000000000000652159|tx|65|	10000001
pid|0000000000000654162|tx|65|	10000001
pid|0000000000000651309|tx|65|	10000001
pid|0000000000006511333|tx|65|	10000001
pid|0000000000000651390|tx|65|	10000001
pid|0000000000006510198|tx|65|	10000001
pid|0000000000000654925|tx|65|	10000001
pid|0000000000000653661|tx|65|	10000001
pid|0000000000006517405|tx|65|	10000001
pid|0000000000006512487|tx|65|	10000001
pid|0000000000000653364|tx|65|	10000001
pid|0000000000006510421|tx|65|	10000001
pid|0000000000000065278|tx|65|	10000001
pid|0000000000000651254|tx|65|	10000001
pid|0000000000000658972|tx|65|	10000001
pid|0000000000000065582|tx|65|	10000001
pid|0000000000000006529|tx|65|	10000001
pid|0000000000000658867|tx|65|	10000001
pid|0000000000000651676|tx|65|	10000001
pid|0000000000006510299|tx|65|	10000001
pid|0000000000000006542|tx|65|	10000001
pid|0000000000000659653|tx|65|	10000001
pid|0000000000000659186|tx|65|	10000001
pid|0000000000000655570|tx|65|	10000001
pid|0000000000000652040|tx|65|	10000001
pid|0000000000000653547|tx|65|	10000001
pid|0000000000006515594|tx|65|	10000001
pid|0000000000006511479|tx|65|	10000001
pid|0000000000000006567|tx|65|	10000001
pid|0000000000000659703|tx|65|	10000001
pid|0000000000000658001|tx|65|	10000001
pid|0000000000000065116|tx|65|	10000001
pid|0000000000000065360|tx|65|	10000001
pid|0000000000000651893|tx|65|	10000001
pid|0000000000000653505|tx|65|	10000001
pid|0000000000000653705|tx|65|	10000001
pid|0000000000000065320|tx|65|	10000001
pid|0000000000000655880|tx|65|	10000001
pid|0000000000000652768|tx|65|	10000001
pid|0000000000000065477|tx|65|	10000001
pid|0000000000000654579|tx|65|	10000001
pid|0000000000000065212|tx|65|	10000001
pid|0000000000000065246|tx|65|	10000001
pid|0000000000006510646|tx|65|	10000001
pid|0000000000006510823|tx|65|	10000001
pid|0000000000001481557|tx|148|	10000001
pid|0000000000000658548|tx|65|	10000001
pid|0000000000000658366|tx|65|	10000001
pid|0000000000000653448|tx|65|	10000001
pid|0000000000000652929|tx|65|	10000001
pid|0000000000000655255|tx|65|	10000001
pid|0000000000000653828|tx|65|	10000001
pid|0000000000006518712|tx|65|	10000001
pid|0000000000000656930|tx|65|	10000001
pid|0000000000000065464|tx|65|	10000001
pid|0000000000000065109|tx|65|	10000001
pid|0000000000000658618|tx|65|	10000001
pid|0000000000000651031|tx|65|	10000001
pid|0000000000000065227|tx|65|	10000001
pid|0000000000000651813|tx|65|	10000001
pid|0000000000000655369|tx|65|	10000001
pid|0000000000000659622|tx|65|	10000001
pid|0000000000001133549|tx|113|	10000001
pid|0000000000000652265|tx|65|	10000001
pid|0000000000000652189|tx|65|	10000001
pid|0000000000000654899|tx|65|	10000001
pid|0000000000006513912|tx|65|	10000001
pid|0000000000000655258|tx|65|	10000001
pid|0000000000000651411|tx|65|	10000001
pid|0000000000000653060|tx|65|	10000001
pid|0000000000006515519|tx|65|	10000001
pid|0000000000000655425|tx|65|	10000001
pid|0000000000000089649|tx|89|	10000001
pid|0000000000006512013|tx|65|	10000001
pid|0000000000000653565|tx|65|	10000001
pid|0000000000000065576|tx|65|	10000001
pid|0000000000000652142|tx|65|	10000001
pid|0000000000000652196|tx|65|	10000001
pid|0000000000006511654|tx|65|	10000001
pid|0000000000000654119|tx|65|	10000001
pid|0000000000006510371|tx|65|	10000001
pid|0000000000000656859|tx|65|	10000001
pid|0000000000006519404|tx|65|	10000001
pid|0000000000000653463|tx|65|	10000001
pid|0000000000000655010|tx|65|	10000001
pid|0000000000001131489|tx|113|	10000001
pid|0000000000000651566|tx|65|	10000001
pid|0000000000006516767|tx|65|	10000001
pid|0000000000000653876|tx|65|	10000001
pid|0000000000000065848|tx|65|	10000001
pid|0000000000000655216|tx|65|	10000001
pid|0000000000000656222|tx|65|	10000001
pid|0000000000000657890|tx|65|	10000001
pid|0000000000006511985|tx|65|	10000001
pid|0000000000000651227|tx|65|	10000001
pid|0000000000000065825|tx|65|	10000001
pid|0000000000000065104|tx|65|	10000001
pid|0000000000000655218|tx|65|	10000001
pid|0000000000000654325|tx|65|	10000001
pid|0000000000000652493|tx|65|	10000001
pid|0000000000006512139|tx|65|	10000001
pid|0000000000000653491|tx|65|	10000001
pid|0000000000000651872|tx|65|	10000001
pid|0000000000000065302|tx|65|	10000001
pid|0000000000006513225|tx|65|	10000001
pid|0000000000000656747|tx|65|	10000001
pid|0000000000000065542|tx|65|	10000001
pid|0000000000011312171|tx|113|	10000001
pid|0000000000000065242|tx|65|	10000001
pid|0000000000011312401|tx|113|	10000001
pid|0000000000000654096|tx|65|	10000001
pid|0000000000006511091|tx|65|	10000001
pid|0000000000011318191|tx|113|	10000001
pid|0000000000000065596|tx|65|	10000001
pid|0000000000000651233|tx|65|	10000001
pid|0000000000006512216|tx|65|	10000001
pid|0000000000000657849|tx|65|	10000001
pid|0000000000000651295|tx|65|	10000001
pid|0000000000000659553|tx|65|	10000001
pid|0000000000000065764|tx|65|	10000001
pid|0000000000000652533|tx|65|	10000001
pid|0000000000006510449|tx|65|	10000001
pid|0000000000000654134|tx|65|	10000001
pid|0000000000000065351|tx|65|	10000001
pid|0000000000000065535|tx|65|	10000001
pid|0000000000000658170|tx|65|	10000001
pid|0000000000000654033|tx|65|	10000001
pid|0000000000006513432|tx|65|	10000001
pid|0000000000000651584|tx|65|	10000001
pid|0000000000000652769|tx|65|	10000001
pid|0000000000000653909|tx|65|	10000001
pid|0000000000006511030|tx|65|	10000001
pid|0000000000000065698|tx|65|	10000001
pid|0000000000000652825|tx|65|	10000001
pid|0000000000000658651|tx|65|	10000001
pid|0000000000000652008|tx|65|	10000001
pid|0000000000000659302|tx|65|	10000001
pid|0000000000000065110|tx|65|	10000001
pid|0000000000000652195|tx|65|	10000001
pid|0000000000000651112|tx|65|	10000001
pid|0000000000000651726|tx|65|	10000001
pid|0000000000000656450|tx|65|	10000001
pid|0000000000006511179|tx|65|	10000001
pid|0000000000000065724|tx|65|	10000001
pid|0000000000000651945|tx|65|	10000001
pid|0000000000000653613|tx|65|	10000001
pid|0000000000000065163|tx|65|	10000001
pid|0000000000000656840|tx|65|	10000001
pid|0000000000000653031|tx|65|	10000001
pid|0000000000000654535|tx|65|	10000001
pid|0000000000006511881|tx|65|	10000001
pid|0000000000006511750|tx|65|	10000001
pid|0000000000000659713|tx|65|	10000001
pid|0000000000000652320|tx|65|	10000001
pid|0000000000000657549|tx|65|	10000001
pid|0000000000006518520|tx|65|	10000001
pid|0000000000000065453|tx|65|	10000001
pid|0000000000000652581|tx|65|	10000001
pid|0000000000000065856|tx|65|	10000001
pid|0000000000006510344|tx|65|	10000001
pid|0000000000000656819|tx|65|	10000001
pid|0000000000006513640|tx|65|	10000001
pid|0000000000006512929|tx|65|	10000001
pid|0000000000000651041|tx|65|	10000001
pid|0000000000006514833|tx|65|	10000001
pid|0000000000000065111|tx|65|	10000001
pid|0000000000000652516|tx|65|	10000001
pid|0000000000000657799|tx|65|	10000001
pid|0000000000000065683|tx|65|	10000001
pid|0000000000000653682|tx|65|	10000001
pid|0000000000000065794|tx|65|	10000001
pid|0000000000000652353|tx|65|	10000001
pid|0000000000000654235|tx|65|	10000001
pid|0000000000000656975|tx|65|	10000001
pid|0000000000000651098|tx|65|	10000001
pid|0000000000000656417|tx|65|	10000001
pid|0000000000000065717|tx|65|	10000001
pid|0000000000000654852|tx|65|	10000001
pid|0000000000006512186|tx|65|	10000001
pid|0000000000006515848|tx|65|	10000001
pid|0000000000000651256|tx|65|	10000001
pid|0000000000006514176|tx|65|	10000001
pid|0000000000000652191|tx|65|	10000001
pid|0000000000000656611|tx|65|	10000001
pid|0000000000000655583|tx|65|	10000001
pid|0000000000000653746|tx|65|	10000001
pid|0000000000000653912|tx|65|	10000001
pid|0000000000000658395|tx|65|	10000001
pid|0000000000000065420|tx|65|	10000001
pid|0000000000006512605|tx|65|	10000001
pid|0000000000000652339|tx|65|	10000001
pid|0000000000000656910|tx|65|	10000001
pid|0000000000001139393|tx|113|	10000001
pid|0000000000000652247|tx|65|	10000001
pid|0000000000000659776|tx|65|	10000001
pid|0000000000006514602|tx|65|	10000001
pid|0000000000000655915|tx|65|	10000001
pid|0000000000000654044|tx|65|	10000001
pid|0000000000000654818|tx|65|	10000001
pid|0000000000000653411|tx|65|	10000001
pid|0000000000000653488|tx|65|	10000001
pid|0000000000000654419|tx|65|	10000001
pid|0000000000000652065|tx|65|	10000001
pid|0000000000000654494|tx|65|	10000001
pid|0000000000000655130|tx|65|	10000001
pid|0000000000006511509|tx|65|	10000001
pid|0000000000000652793|tx|65|	10000001
pid|0000000000006515439|tx|65|	10000001
pid|0000000000006512157|tx|65|	10000001
pid|0000000000000065333|tx|65|	10000001
pid|0000000000000065536|tx|65|	10000001
pid|0000000000000653342|tx|65|	10000001
pid|0000000000000065931|tx|65|	10000001
pid|0000000000006511753|tx|65|	10000001
pid|0000000000000065202|tx|65|	10000001
pid|0000000000000652442|tx|65|	10000001
pid|0000000000006512153|tx|65|	10000001
pid|0000000000000651449|tx|65|	10000001
pid|0000000000000652800|tx|65|	10000001
pid|0000000000000651535|tx|65|	10000001
pid|0000000000000652623|tx|65|	10000001
pid|0000000000000655819|tx|65|	10000001
pid|0000000000000065505|tx|65|	10000001
pid|0000000000000658560|tx|65|	10000001
pid|0000000000000652881|tx|65|	10000001
pid|0000000000001137136|tx|113|	10000001
pid|0000000000000652060|tx|65|	10000001
pid|0000000000000652850|tx|65|	10000001
pid|0000000000000651840|tx|65|	10000001
pid|0000000000000065152|tx|65|	10000001
pid|0000000000000655724|tx|65|	10000001
pid|0000000000000658343|tx|65|	10000001
pid|0000000000006510733|tx|65|	10000001
pid|0000000000000006545|tx|65|	10000001
pid|0000000000000065166|tx|65|	10000001
pid|0000000000000065969|tx|65|	10000001
pid|0000000000000651996|tx|65|	10000001
pid|0000000000000658434|tx|65|	10000001
pid|0000000000000654232|tx|65|	10000001
pid|0000000000006512880|tx|65|	10000001
pid|0000000000000651406|tx|65|	10000001
pid|0000000000000651756|tx|65|	10000001
pid|0000000000000652673|tx|65|	10000001
pid|0000000000000653081|tx|65|	10000001
pid|0000000000000065216|tx|65|	10000001
pid|0000000000000652833|tx|65|	10000001
pid|0000000000000652757|tx|65|	10000001
pid|0000000000000652990|tx|65|	10000001
pid|0000000000000654298|tx|65|	10000001
pid|0000000000000065147|tx|65|	10000001
pid|0000000000000652502|tx|65|	10000001
pid|0000000000000655099|tx|65|	10000001
pid|0000000000000657827|tx|65|	10000001
pid|0000000000006517696|tx|65|	10000001
pid|0000000000000065177|tx|65|	10000001
pid|0000000000000653259|tx|65|	10000001
pid|0000000000000659107|tx|65|	10000001
pid|0000000000000065341|tx|65|	10000001
pid|0000000000000653210|tx|65|	10000001
pid|0000000000000065614|tx|65|	10000001
pid|0000000000000658096|tx|65|	10000001
pid|0000000000000065209|tx|65|	10000001
pid|0000000000000651271|tx|65|	10000001
pid|0000000000000652321|tx|65|	10000001
pid|0000000000000654330|tx|65|	10000001
pid|0000000000000658479|tx|65|	10000001
pid|0000000000000065213|tx|65|	10000001
pid|0000000000000653237|tx|65|	10000001
pid|0000000000000656982|tx|65|	10000001
pid|0000000000000659143|tx|65|	10000001
pid|0000000000000652832|tx|65|	10000001
pid|0000000000000655430|tx|65|	10000001
pid|0000000000000655953|tx|65|	10000001
pid|0000000000006511365|tx|65|	10000001
pid|0000000000000065667|tx|65|	10000001
pid|0000000000000651514|tx|65|	10000001
pid|0000000000000652354|tx|65|	10000001
pid|0000000000006515600|tx|65|	10000001
pid|0000000000006511532|tx|65|	10000001
pid|0000000000006511086|tx|65|	10000001
pid|0000000000006514732|tx|65|	10000001
pid|0000000000001481368|tx|148|	10000001
pid|0000000000000065690|tx|65|	10000001
pid|0000000000000651572|tx|65|	10000001
pid|0000000000000653901|tx|65|	10000001
pid|0000000000000651858|tx|65|	10000001
pid|0000000000000654079|tx|65|	10000001
pid|0000000000000657224|tx|65|	10000001
pid|0000000000000653818|tx|65|	10000001
pid|0000000000000065156|tx|65|	10000001
pid|0000000000000659591|tx|65|	10000001
pid|0000000000000657172|tx|65|	10000001
pid|0000000000000657013|tx|65|	10000001
pid|0000000000006510183|tx|65|	10000001
pid|0000000000006513250|tx|65|	10000001
pid|0000000000000065613|tx|65|	10000001
pid|0000000000000655764|tx|65|	10000001
pid|0000000000000065193|tx|65|	10000001
pid|0000000000011313841|tx|113|	10000001
pid|0000000000000652713|tx|65|	10000001
pid|0000000000000659190|tx|65|	10000001
pid|0000000000000652663|tx|65|	10000001
pid|0000000000000655420|tx|65|	10000001
pid|0000000000006517314|tx|65|	10000001
pid|0000000000000657580|tx|65|	10000001
pid|0000000000006510828|tx|65|	10000001
pid|0000000000006514835|tx|65|	10000001
pid|0000000000000006569|tx|65|	10000001
pid|0000000000000065386|tx|65|	10000001
pid|0000000000000654003|tx|65|	10000001
pid|0000000000000065106|tx|65|	10000001
pid|0000000000000654859|tx|65|	10000001
pid|0000000000000655855|tx|65|	10000001
pid|0000000000000065429|tx|65|	10000001
pid|0000000000000653808|tx|65|	10000001
pid|0000000000000658949|tx|65|	10000001
pid|0000000000006511784|tx|65|	10000001
pid|0000000000000651681|tx|65|	10000001
pid|0000000000000652981|tx|65|	10000001
pid|0000000000000656030|tx|65|	10000001
pid|0000000000006510423|tx|65|	10000001
pid|0000000000000652861|tx|65|	10000001
pid|0000000000000654521|tx|65|	10000001
pid|0000000000000652750|tx|65|	10000001
pid|0000000000000653353|tx|65|	10000001
pid|0000000000000654460|tx|65|	10000001
pid|0000000000000651378|tx|65|	10000001
pid|0000000000006515142|tx|65|	10000001
pid|0000000000006515592|tx|65|	10000001
pid|0000000000006518793|tx|65|	10000001
pid|0000000000000065807|tx|65|	10000001
pid|0000000000000651733|tx|65|	10000001
pid|0000000000000653057|tx|65|	10000001
pid|0000000000000656631|tx|65|	10000001
pid|0000000000000652686|tx|65|	10000001
pid|0000000000000659234|tx|65|	10000001
pid|0000000000000654582|tx|65|	10000001
pid|0000000000000065319|tx|65|	10000001
pid|0000000000000659781|tx|65|	10000001
pid|0000000000006513770|tx|65|	10000001
pid|0000000000000065234|tx|65|	10000001
pid|0000000000000654744|tx|65|	10000001
pid|0000000000006515483|tx|65|	10000001
pid|0000000000000654319|tx|65|	10000001
pid|0000000000000656192|tx|65|	10000001
pid|0000000000000656203|tx|65|	10000001
pid|0000000000006515898|tx|65|	10000001
pid|0000000000000065294|tx|65|	10000001
pid|0000000000000065997|tx|65|	10000001
pid|0000000000000657952|tx|65|	10000001
pid|0000000000000065336|tx|65|	10000001
pid|0000000000006513214|tx|65|	10000001
pid|0000000000011311013|tx|113|	10000001
pid|0000000000000659952|tx|65|	10000001
pid|0000000000000653356|tx|65|	10000001
pid|0000000000000658687|tx|65|	10000001
pid|0000000000006512732|tx|65|	10000001
pid|0000000000000148356|tx|148|	10000001
pid|0000000000000651551|tx|65|	10000001
pid|0000000000000654240|tx|65|	10000001
pid|0000000000000654657|tx|65|	10000001
pid|0000000000000658171|tx|65|	10000001
pid|0000000000000006570|tx|65|	10000001
pid|0000000000000651822|tx|65|	10000001
pid|0000000000006510746|tx|65|	10000001
pid|0000000000006512531|tx|65|	10000001
pid|0000000000000006579|tx|65|	10000001
pid|0000000000000654493|tx|65|	10000001
pid|0000000000006516352|tx|65|	10000001
pid|0000000000000657263|tx|65|	10000001
pid|0000000000006513563|tx|65|	10000001
pid|0000000000000652690|tx|65|	10000001
pid|0000000000006511592|tx|65|	10000001
pid|0000000000000656637|tx|65|	10000001
pid|0000000000006511607|tx|65|	10000001
pid|0000000000000065183|tx|65|	10000001
pid|0000000000000651695|tx|65|	10000001
pid|0000000000000653053|tx|65|	10000001
pid|0000000000000658159|tx|65|	10000001
pid|0000000000000659270|tx|65|	10000001
pid|0000000000000653900|tx|65|	10000001
pid|0000000000006514537|tx|65|	10000001
pid|0000000000011315172|tx|113|	10000001
pid|0000000000000065366|tx|65|	10000001
pid|0000000000000065314|tx|65|	10000001
pid|0000000000000651095|tx|65|	10000001
pid|0000000000000653461|tx|65|	10000001
pid|0000000000000655746|tx|65|	10000001
pid|0000000000006511809|tx|65|	10000001
pid|0000000000000065180|tx|65|	10000001
pid|0000000000000065748|tx|65|	10000001
pid|0000000000000658083|tx|65|	10000001
pid|0000000000000065413|tx|65|	10000001
pid|0000000000000655232|tx|65|	10000001
pid|0000000000006515536|tx|65|	10000001
pid|0000000000000065383|tx|65|	10000001
pid|0000000000000658662|tx|65|	10000001
pid|0000000000006518190|tx|65|	10000001
pid|0000000000000651563|tx|65|	10000001
pid|0000000000000656459|tx|65|	10000001
pid|0000000000000655837|tx|65|	10000001
pid|0000000000000657045|tx|65|	10000001
pid|0000000000000657052|tx|65|	10000001
pid|0000000000000651176|tx|65|	10000001
pid|0000000000000651821|tx|65|	10000001
pid|0000000000000653516|tx|65|	10000001
pid|0000000000000654289|tx|65|	10000001
pid|0000000000006514634|tx|65|	10000001
